03/17/2020,5:00,QUEENS,11433,,,,SAYRES AVENUE                   ,167th STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4303647,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/26/2014,17:00,,,,,,NARROWS ROAD NORTH              ,HYLAN BOULEVARD                 ,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,300831,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/17/2020,9:21,,,,,,VERRAZANO BRIDGE UPPER          ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4302713,Sedan,Box Truck,,,
01/26/2014,17:25,,,40.7592665,-73.7503638,POINT (-73.7503638 40.7592665),,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Pavement Slippery,,,,3080610,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/26/2014,18:40,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2913963,PASSENGER VEHICLE,UNKNOWN,,,
07/25/2018,20:15,,,,,,20 AVENUE                       ,WHITESTONE EXPRESSWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3948591,Sedan,Tractor Truck Diesel,,,
01/26/2014,19:45,,,,,,,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,2865151,PASSENGER VEHICLE,OTHER,,,
07/25/2018,22:10,,,40.7092,-73.9919,POINT (-73.9919 40.7092),MANHATTAN BR UPPER              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3948754,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/06/2016,19:55,QUEENS,11103,40.765854,-73.914505,POINT (-73.914505 40.765854),28 AVENUE                       ,38 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457399,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/26/2014,21:20,,,,,,,,PARKING LOT-772 EDGEWATER RD            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,78446,LARGE COM VEH(6 OR MORE TIRES),UNKNOWN,,,
01/26/2014,23:20,,,,,,QUEENS BOULEVARD                ,32 PLACE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,245011,TAXI,TAXI,,,
06/06/2016,21:36,,,,,,VANWYCK EXPRESSWAY              ,101 AVENUE,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3457242,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/26/2014,4:50,,,40.7541077,-73.7232034,POINT (-73.7232034 40.7541077),,,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3080608,PASSENGER VEHICLE,,,,
03/16/2020,18:47,BRONX,10462,40.855793,-73.86986,POINT (-73.86986 40.855793),,,2190      BRONX PARK EAST               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4301237,Station Wagon/Sport Utility Vehicle,,,,
07/24/2018,10:45,,,40.766895,-73.921394,POINT (-73.921394 40.766895),30 AVENUE                       ,,,1,0,0,0,1,0,0,0,Backing Unsafely,Unspecified,,,,3955967,Sedan,Bike,,,
06/06/2016,8:30,BRONX,10461,,,,MARCONI STREET                  ,WATERS PLACE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3457737,PASSENGER VEHICLE,,,,
03/16/2020,8:40,,,40.61661,-73.926636,POINT (-73.926636 40.61661),UTICA AVENUE                    ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4301089,FDNY,Sedan,,,
01/25/2014,12:30,,,,,,,,PARKING LOT 152 ST & 14 RD              ,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,254235,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,9:25,,,,,,NEW ENGLAND THRUWAY             ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,3456844,PASSENGER VEHICLE,,,,
07/24/2018,13:00,,,,,,RALPH AVENUE                    ,PATCHEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3949206,Sedan,,,,
01/25/2014,13:40,,,40.7663065,-73.8928491,POINT (-73.8928491 40.7663065),,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3102600,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/25/2014,13:50,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2998292,PASSENGER VEHICLE,VAN,,,
07/24/2018,14:30,,,,,,CANARSIE VETERANS CIRCLE        ,ROCKAWAY PKWY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3948671,Sedan,Pick-up Truck,,,
01/25/2014,16:25,,,40.7831836,-73.9436089,POINT (-73.9436089 40.7831836),,,,0,0,0,0,0,0,0,0,Other Vehicular,Fatigued/Drowsy,,,,2849357,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/05/2016,13:00,QUEENS,11378,,,,,,59-02     borden avenue                 ,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3458802,PASSENGER VEHICLE,,,,
01/25/2014,17:20,,,,,,,,IFO 65-17 OCEAN AVENUE                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,202120,PASSENGER VEHICLE,UNKNOWN,,,
06/05/2016,13:15,,,40.61325,-74.15856,POINT (-74.15856 40.61325),,,1445      RICHMOND AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3455624,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/25/2014,17:45,,,,,,HORACE HARDING EXPRESSWAY       ,MARATHON PARKWAY                ,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,263742,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/25/2014,19:37,BROOKLYN,11207,40.6714475,-73.8899962,POINT (-73.8899962 40.6714475),VAN SICLEN AVENUE               ,BELMONT AVENUE                  ,,1,0,1,0,0,0,0,0,Pavement Slippery,,,,,170198,TAXI,,,,
03/15/2020,1:05,,,,,,MADISON AVE BRIDGE              ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4300717,Pick-up Truck,,,,
03/15/2020,20:55,,,,,,LINDEN BOULEVARD                ,235 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4300600,Station Wagon/Sport Utility Vehicle,,,,
03/15/2020,23:50,,,40.695995,-73.96964,POINT (-73.96964 40.695995),BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4308027,Sedan,,,,
07/24/2018,19:15,MANHATTAN,10282,,,,,,200       west street                   ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3954200,Sedan,Sedan,,,
03/15/2020,5:00,QUEENS,11435,40.69521,-73.8075,POINT (-73.8075 40.69521),101 AVENUE                      ,ALLENDALE STREET,,1,0,1,0,0,0,0,0,,,,,,4301416,,,,,
01/25/2014,23:30,,,,,,PELHAM PARKWAY                  ,BOSTON ROAD                     ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,106566,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/24/2018,20:10,,,40.712616,-73.96951,POINT (-73.96951 40.712616),WILLIAMSBURG BRIDGE OUTER ROADWA,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3948700,Station Wagon/Sport Utility Vehicle,,,,
03/15/2020,9:00,BRONX,10459,,,,,,857       rev james a polite ave        ,0,0,0,0,0,0,0,0,Unspecified,,,,,4300934,Station Wagon/Sport Utility Vehicle,,,,
06/05/2016,21:30,BROOKLYN,11218,,,,PROSPECT EXPRESSWAY             ,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456162,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/14/2020,10:14,,,,,,TRIBOROUGH BRIDGE               ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4300648,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/14/2020,12:00,,,,,,QUEENS MIDTOWN TUNNEL           ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4301843,Sedan,Sedan,,,
06/05/2016,22:45,,,,,,AVENUE N                        ,RYDER  AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3456954,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/25/2014,9:07,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2879744,UNKNOWN,PASSENGER VEHICLE,,,
07/28/2016,12:39,BROOKLYN,11238,40.68169,-73.96715,POINT (-73.96715 40.68169),,,811       ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3493596,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/16/2016,11:50,,,,,,,,2 AVENUE  EAST 81 STREET                ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3501508,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/06/2016,17:20,QUEENS,11421,40.685722,-73.85738,POINT (-73.85738 40.685722),ATLANTIC AVENUE                 ,84 STREET,,2,0,0,0,0,0,2,0,Pavement Slippery,Driver Inattention/Distraction,,,,3495148,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/19/2016,23:05,,,40.727432,-73.90713,POINT (-73.90713 40.727432),LONG ISLAND EXPRESSWAY          ,MAURICE AVENUE,,4,0,0,0,0,0,4,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3504078,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
07/29/2016,3:45,,,40.824913,-73.8689,POINT (-73.8689 40.824913),BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,,,,,3490012,SMALL COM VEH(4 TIRES) ,,,,
08/18/2016,12:23,MANHATTAN,10001,40.747234,-73.99337,POINT (-73.99337 40.747234),WEST 28 STREET                  ,7 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3504207,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,
08/20/2016,9:35,QUEENS,11436,40.68085,-73.79907,POINT (-73.79907 40.68085),143 STREET                      ,116 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3504128,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/03/2016,20:30,,,40.83835,-73.94784,POINT (-73.94784 40.83835),HENRY HUDSON PARKWAY            ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3533051,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/11/2016,13:35,BROOKLYN,11226,40.639633,-73.954185,POINT (-73.954185 40.639633),BEDFORD AVENUE                  ,NEWKIRK AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3500300,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/11/2016,7:00,STATEN ISLAND,10304,40.610302,-74.084526,POINT (-74.084526 40.610302),,,329       BRITTON AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3500706,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/08/2016,14:53,,,40.67268,-73.953026,POINT (-73.953026 40.67268),STERLING PLACE                  ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3495857,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/11/2016,19:30,BRONX,10458,40.858387,-73.893005,POINT (-73.893005 40.858387),EAST 187 STREET                 ,PARK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unsafe Speed,,,,3498652,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/27/2016,14:00,STATEN ISLAND,10306,,,,CEDARGROVE AVENUE               ,WATERSIDE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3489852,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/04/2016,16:30,BRONX,10461,40.84551,-73.83422,POINT (-73.83422 40.84551),WESTCHESTER AVENUE              ,ROBERTS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3496378,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,
08/01/2016,16:40,QUEENS,11434,40.676548,-73.76838,POINT (-73.76838 40.676548),BEDELL STREET                   ,133 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3492527,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/30/2016,15:40,,,40.68279,-73.97247,POINT (-73.97247 40.68279),ATLANTIC AVENUE                 ,,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,Unspecified,Unspecified,Unspecified,3492245,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
08/16/2016,12:40,,,40.69471,-73.751305,POINT (-73.751305 40.69471),201 STREET                      ,LINDEN BOULEVARD,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Following Too Closely,,,,3502055,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/07/2016,17:40,BROOKLYN,11221,40.69648,-73.92574,POINT (-73.92574 40.69648),,,60        STOCKHOLM STREET              ,1,0,0,0,1,0,0,0,Passenger Distraction,Passing or Lane Usage Improper,,,,3495908,BICYCLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE,
08/15/2016,16:45,,,40.826275,-73.85971,POINT (-73.85971 40.826275),WHITE PLAINS ROAD               ,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3501625,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
06/05/2016,2:35,,,40.740295,-74.00795,POINT (-74.00795 40.740295),WASHINGTON STREET               ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3455255,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
07/29/2016,16:30,MANHATTAN,10036,40.76161,-73.99032,POINT (-73.99032 40.76161),WEST 47 STREET                  ,9 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3491520,PASSENGER VEHICLE,VAN,PASSENGER VEHICLE,,
08/06/2016,15:15,BRONX,10470,40.902847,-73.855385,POINT (-73.855385 40.902847),,,4570      BRONX BOULEVARD               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3495571,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/11/2016,14:58,,,,,,,,PARK AVENUEAST 79 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3499098,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,
08/18/2016,5:40,,,40.753468,-73.91355,POINT (-73.91355 40.753468),,,NORTHERN BOULEVARD                      ,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,,,,,3504956,MOTORCYCLE,MOTORCYCLE,,,
08/17/2016,15:15,,,40.66018,-73.95351,POINT (-73.95351 40.66018),ROGERS AVENUE                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3502441,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/11/2016,16:30,MANHATTAN,10011,40.745426,-74.00825,POINT (-74.00825 40.745426),11 AVENUE                       ,WEST 18 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3499872,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/11/2016,20:00,QUEENS,11356,40.785572,-73.8361,POINT (-73.8361 40.785572),,,132-04    14 ROAD                       ,0,0,0,0,0,0,0,0,Unspecified,,,,,3499307,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/18/2016,16:20,BROOKLYN,11220,40.636074,-74.00896,POINT (-74.00896 40.636074),59 STREET                       ,8 AVENUE,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3504644,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,
08/04/2016,17:30,BRONX,10451,40.825424,-73.923485,POINT (-73.923485 40.825424),EAST 158 STREET                 ,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3532853,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
08/15/2016,11:50,MANHATTAN,10012,40.72195,-73.99628,POINT (-73.99628 40.72195),MULBERRY STREET                 ,SPRING STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3502173,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/08/2016,12:50,BRONX,10454,40.804695,-73.92239,POINT (-73.92239 40.804695),BROWN PLACE                     ,BRUCKNER BOULEVARD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3496313,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
07/27/2016,10:40,,,40.87656,-73.90436,POINT (-73.90436 40.87656),MAJOR DEEGAN EXPRESSWAY         ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3489432,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/04/2016,18:00,MANHATTAN,10016,40.74632,-73.983505,POINT (-73.983505 40.74632),,,35        EAST 32 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3494888,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/16/2016,7:20,MANHATTAN,10128,40.78389,-73.950294,POINT (-73.950294 40.78389),EAST 94 STREET                  ,3 AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3533219,BICYCLE,,,,
07/30/2016,18:58,,,40.67991,-73.88845,POINT (-73.88845 40.67991),JEROME STREET                   ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3492200,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/10/2016,14:00,BRONX,10466,40.887672,-73.84705,POINT (-73.84705 40.887672),LACONIA AVENUE                  ,GRENADA PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3497190,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/30/2016,5:40,,,40.761486,-73.96062,POINT (-73.96062 40.761486),EAST 62 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3491546,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/14/2016,9:15,,,40.594395,-74.1849,POINT (-74.1849 40.594395),,,32        SIMMONS LANE                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,3500730,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/03/2016,6:10,BROOKLYN,11236,40.63222,-73.89214,POINT (-73.89214 40.63222),SEAVIEW AVENUE                  ,EAST 94 STREET,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unsafe Lane Changing,Unspecified,,,3494147,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/13/2016,18:15,BROOKLYN,11236,40.648335,-73.905685,POINT (-73.905685 40.648335),,,9702      FOSTER AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3500288,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/17/2016,13:20,,,40.83968,-73.929276,POINT (-73.929276 40.83968),MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3501640,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,PASSENGER VEHICLE,
08/06/2016,17:45,,,40.66336,-73.95975,POINT (-73.95975 40.66336),EMPIRE BOULEVARD                ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3507986,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/17/2016,11:30,BRONX,10452,40.831974,-73.9235,POINT (-73.9235 40.831974),EAST 165 STREET                 ,RIVER AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3501639,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/14/2020,13:25,,,,,,THROGS NECK BRIDGE              ,,,0,0,0,0,0,0,0,0,Obstruction/Debris,,,,,4301899,Sedan,,,,
08/13/2016,18:25,,,,,,WEST 155 STREET                 ,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3500017,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/16/2016,18:40,MANHATTAN,10025,40.802372,-73.96431,POINT (-73.96431 40.802372),AMSTERDAM AVENUE                ,WEST 109 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3502902,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/05/2016,10:53,QUEENS,11375,40.735653,-73.851006,POINT (-73.851006 40.735653),108 STREET                      ,62 DRIVE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3533041,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/27/2016,18:00,BROOKLYN,11213,40.671272,-73.943726,POINT (-73.943726 40.671272),,,1040      SAINT JOHNS PLACE             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3489600,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/05/2016,20:40,,,40.585163,-73.95641,POINT (-73.95641 40.585163),BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3495031,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/18/2016,10:00,,,40.774914,-73.74369,POINT (-73.74369 40.774914),BROOKSIDE STREET                ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3502695,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/08/2016,14:50,,,40.756653,-73.97858,POINT (-73.97858 40.756653),WEST 47 STREET                  ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Passing or Lane Usage Improper,,,,3497074,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/05/2016,10:00,QUEENS,11101,40.748924,-73.937386,POINT (-73.937386 40.748924),QUEENS BOULEVARD                ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3496777,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,,
08/12/2016,10:50,MANHATTAN,10018,40.75649,-73.997765,POINT (-73.997765 40.75649),WEST 37 STREET                  ,10 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3499406,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/08/2016,9:05,,,40.861656,-73.89132,POINT (-73.89132 40.861656),EAST FORDHAM ROAD               ,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3495585,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/30/2016,18:00,QUEENS,11354,40.773117,-73.826485,POINT (-73.826485 40.773117),UNION STREET                    ,28 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3491307,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/13/2016,7:43,,,,,,HARLEM RIVER DRIVE RAMP         ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3504332,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/13/2016,11:30,QUEENS,11373,40.743683,-73.88378,POINT (-73.88378 40.743683),,,81-11     PETTIT AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3500634,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/17/2016,20:09,BROOKLYN,11234,40.60981,-73.92251,POINT (-73.92251 40.60981),FLATBUSH AVENUE                 ,AVENUE U,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3505347,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/11/2016,14:36,QUEENS,11369,40.770153,-73.8776,POINT (-73.8776 40.770153),93 STREET                       ,DITMARS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3499031,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/02/2016,22:00,,,40.716778,-73.93635,POINT (-73.93635 40.716778),MORGAN AVENUE                   ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3493630,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/18/2016,7:30,,,40.65108,-73.97163,POINT (-73.97163 40.65108),PARK CIRCLE                     ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3502453,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/27/2016,11:40,BROOKLYN,11212,40.65461,-73.922,POINT (-73.922 40.65461),REMSEN AVENUE                   ,KINGS HIGHWAY,,4,0,0,0,0,0,4,0,Driver Inexperience,Driver Inexperience,,,,3492058,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/03/2016,15:51,,,40.69699,-73.978836,POINT (-73.978836 40.69699),MONUMENT WALK                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3494240,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,,
07/29/2016,0:00,BROOKLYN,11214,40.601357,-73.99284,POINT (-73.99284 40.601357),,,2233      86 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3491911,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
